Datex;RPM;Temperatura;Potencia;;Dateloco;Date
2024-10-16T17:31:33.637Z;0;24.7;3.72;;17:31:33.637Z;17:31:33
2024-10-16T17:31:33.649Z;0;24.9;3.72;;17:31:33.649Z;17:31:33
2024-10-16T17:31:33.661Z;0;24.9;3.72;;17:31:33.661Z;17:31:33
2024-10-16T17:31:33.673Z;0;25;3.72;;17:31:33.673Z;17:31:33
2024-10-16T17:31:33.685Z;0;25;3.72;;17:31:33.685Z;17:31:33
2024-10-16T17:31:33.696Z;0;24.8;3.72;;17:31:33.696Z;17:31:33
2024-10-16T17:31:33.707Z;0;24.8;3.72;;17:31:33.707Z;17:31:33
2024-10-16T17:31:33.718Z;0;24.8;3.72;;17:31:33.718Z;17:31:33
2024-10-16T17:31:33.730Z;0;24.8;3.72;;17:31:33.730Z;17:31:33
2024-10-16T17:31:33.741Z;0;24.8;3.72;;17:31:33.741Z;17:31:33
2024-10-16T17:31:33.753Z;0;24.9;3.72;;17:31:33.753Z;17:31:33
2024-10-16T17:31:33.764Z;0;24.6;3.72;;17:31:33.764Z;17:31:33
2024-10-16T17:31:33.775Z;0;24.8;3.72;;17:31:33.775Z;17:31:33
2024-10-16T17:31:33.787Z;0;24.8;3.72;;17:31:33.787Z;17:31:33
2024-10-16T17:31:33.799Z;0;25;3.72;;17:31:33.799Z;17:31:33
2024-10-16T17:31:33.810Z;0;25;3.72;;17:31:33.810Z;17:31:33
2024-10-16T17:31:33.821Z;0;24.7;3.72;;17:31:33.821Z;17:31:33
2024-10-16T17:31:33.834Z;0;24.7;3.72;;17:31:33.834Z;17:31:33
2024-10-16T17:31:33.845Z;0;24.7;3.72;;17:31:33.845Z;17:31:33
2024-10-16T17:31:33.857Z;0;24.8;3.72;;17:31:33.857Z;17:31:33
2024-10-16T17:31:33.867Z;0;25;3.72;;17:31:33.867Z;17:31:33
2024-10-16T17:31:33.879Z;0;25;3.72;;17:31:33.879Z;17:31:33
2024-10-16T17:31:33.890Z;0;24.9;3.72;;17:31:33.890Z;17:31:33
2024-10-16T17:31:33.902Z;0;24.9;3.72;;17:31:33.902Z;17:31:33
2024-10-16T17:31:33.913Z;0;24.7;3.72;;17:31:33.913Z;17:31:33
2024-10-16T17:31:33.926Z;0;24.9;3.72;;17:31:33.926Z;17:31:33
2024-10-16T17:31:33.937Z;0;24.9;3.72;;17:31:33.937Z;17:31:33
2024-10-16T17:31:33.973Z;0;24.9;3.72;;17:31:33.973Z;17:31:33
2024-10-16T17:31:33.992Z;0;24.9;3.72;;17:31:33.992Z;17:31:33
2024-10-16T17:31:34.005Z;0;24.9;3.72;;17:31:34.005Z;17:31:34
2024-10-16T17:31:34.019Z;0;24.8;3.72;;17:31:34.019Z;17:31:34
2024-10-16T17:31:34.031Z;0;25.1;3.72;;17:31:34.031Z;17:31:34
2024-10-16T17:31:34.043Z;0;25.1;3.72;;17:31:34.043Z;17:31:34
2024-10-16T17:31:34.056Z;0;25;3.72;;17:31:34.056Z;17:31:34
2024-10-16T17:31:34.069Z;0;25;3.72;;17:31:34.069Z;17:31:34
2024-10-16T17:31:34.080Z;0;24.9;3.72;;17:31:34.080Z;17:31:34
2024-10-16T17:31:34.092Z;0;25.2;3.72;;17:31:34.092Z;17:31:34
2024-10-16T17:31:34.104Z;0;25.4;3.72;;17:31:34.104Z;17:31:34
2024-10-16T17:31:34.115Z;0;25.4;3.72;;17:31:34.115Z;17:31:34
2024-10-16T17:31:34.127Z;0;25.4;3.72;;17:31:34.127Z;17:31:34
2024-10-16T17:31:34.138Z;0;25.3;3.72;;17:31:34.138Z;17:31:34
2024-10-16T17:31:34.150Z;0;25;3.72;;17:31:34.150Z;17:31:34
2024-10-16T17:31:34.163Z;0;25.2;3.72;;17:31:34.163Z;17:31:34
2024-10-16T17:31:34.175Z;0;25.3;3.72;;17:31:34.175Z;17:31:34
2024-10-16T17:31:34.187Z;0;25.2;3.72;;17:31:34.187Z;17:31:34
2024-10-16T17:31:34.199Z;0;25.2;3.72;;17:31:34.199Z;17:31:34
2024-10-16T17:31:34.211Z;0;24.9;3.72;;17:31:34.211Z;17:31:34
2024-10-16T17:31:34.273Z;0;24.9;3.72;;17:31:34.273Z;17:31:34
2024-10-16T17:31:34.284Z;0;24.9;3.72;;17:31:34.284Z;17:31:34
2024-10-16T17:31:34.295Z;0;24.9;3.72;;17:31:34.295Z;17:31:34
2024-10-16T17:31:34.308Z;0;24.9;3.72;;17:31:34.308Z;17:31:34
2024-10-16T17:31:34.319Z;0;24.9;3.72;;17:31:34.319Z;17:31:34
2024-10-16T17:31:34.330Z;0;24.6;3.72;;17:31:34.330Z;17:31:34
2024-10-16T17:31:34.341Z;0;24.8;3.72;;17:31:34.341Z;17:31:34
2024-10-16T17:31:34.354Z;0;24.7;3.72;;17:31:34.354Z;17:31:34
2024-10-16T17:31:34.365Z;0;25;3.72;;17:31:34.365Z;17:31:34
2024-10-16T17:31:34.376Z;0;24.9;3.72;;17:31:34.376Z;17:31:34
2024-10-16T17:31:34.386Z;0;24.7;3.72;;17:31:34.386Z;17:31:34
2024-10-16T17:31:34.398Z;0;24.7;3.72;;17:31:34.398Z;17:31:34
2024-10-16T17:31:34.409Z;0;24.6;3.72;;17:31:34.409Z;17:31:34
2024-10-16T17:31:34.419Z;0;24.6;3.72;;17:31:34.419Z;17:31:34
2024-10-16T17:31:34.431Z;0;24.9;3.72;;17:31:34.431Z;17:31:34
2024-10-16T17:31:34.442Z;0;24.9;3.72;;17:31:34.442Z;17:31:34
2024-10-16T17:31:34.452Z;0;24.7;3.72;;17:31:34.452Z;17:31:34
2024-10-16T17:31:34.462Z;0;24.7;3.72;;17:31:34.462Z;17:31:34
2024-10-16T17:31:34.474Z;0;24.5;3.72;;17:31:34.474Z;17:31:34
2024-10-16T17:31:34.485Z;0;24.7;3.72;;17:31:34.485Z;17:31:34
2024-10-16T17:31:34.495Z;0;24.7;3.72;;17:31:34.495Z;17:31:34
2024-10-16T17:31:34.507Z;0;24.7;3.72;;17:31:34.507Z;17:31:34
2024-10-16T17:31:34.519Z;0;24.7;3.72;;17:31:34.519Z;17:31:34
2024-10-16T17:31:34.530Z;0;24.7;3.72;;17:31:34.530Z;17:31:34
2024-10-16T17:31:34.541Z;0;24.6;3.72;;17:31:34.541Z;17:31:34
2024-10-16T17:31:34.553Z;0;24.8;3.72;;17:31:34.553Z;17:31:34
2024-10-16T17:31:34.565Z;0;24.8;3.72;;17:31:34.565Z;17:31:34
2024-10-16T17:31:34.578Z;0;24.8;3.72;;17:31:34.578Z;17:31:34
2024-10-16T17:31:34.591Z;0;24.8;3.72;;17:31:34.591Z;17:31:34
2024-10-16T17:31:34.603Z;0;24.6;3.72;;17:31:34.603Z;17:31:34
2024-10-16T17:31:34.618Z;0;24.8;3.72;;17:31:34.618Z;17:31:34
2024-10-16T17:31:34.635Z;0;24.8;3.72;;17:31:34.635Z;17:31:34
2024-10-16T17:31:34.648Z;0;24.8;3.72;;17:31:34.648Z;17:31:34
2024-10-16T17:31:34.660Z;0;24.8;3.72;;17:31:34.660Z;17:31:34
2024-10-16T17:31:34.671Z;0;24.6;3.72;;17:31:34.671Z;17:31:34
2024-10-16T17:31:34.684Z;0;24.4;3.72;;17:31:34.684Z;17:31:34
2024-10-16T17:31:34.695Z;0;24.6;3.72;;17:31:34.695Z;17:31:34
2024-10-16T17:31:34.707Z;0;24.7;3.72;;17:31:34.707Z;17:31:34
2024-10-16T17:31:34.719Z;0;24.7;3.72;;17:31:34.719Z;17:31:34
2024-10-16T17:31:34.730Z;0;24.7;3.72;;17:31:34.730Z;17:31:34
2024-10-16T17:31:34.743Z;0;24.5;3.72;;17:31:34.743Z;17:31:34
2024-10-16T17:31:34.754Z;0;24.4;3.72;;17:31:34.754Z;17:31:34
2024-10-16T17:31:34.766Z;0;24.5;3.72;;17:31:34.766Z;17:31:34
